conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09f4c52b-ac72-4f0e-a8ae-78bb1d7bffba,transportsoftware met betrekking tot een ERP-systeem,released,knowledge,cross-sector,,"Software voor bedrijfsbeheer, die wordt gebruikt in de vervoers- en de distributiesector, waarmee gegevens worden verzameld, beheerd en geïnterpreteerd met betrekking tot de verzending, de betaling, de inventarisatie en de productie.",http://data.europa.eu/esco/isced-f/0413,management en bestuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec,automatische procesbesturing toepassen,released,skill/competence,cross-sector,,Automatische besturing of automatiseringssysteem (PAS) gebruiken om een productieproces te controleren.,http://data.europa.eu/esco/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,bedienen van industriële precisieapparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a099c81-6a0c-4f00-bb3b-990d23ec03a5,proces voor ICT-wijzigingsverzoeken beheren,released,skill/competence,sector-specific,wijzigingsverzoeken beheren | ICT-wijzigingsverzoekproces beheren | ICT-wijzigingsverzoeken beoordelen | beoordelingsproces ICT-wijzigingsverzoeken | proces beheren voor ICT-wijzigingsverzoeken,"De reden voor een verzoek om ICT-wijziging specificeren, waarbij wordt aangegeven welke aanpassing van het systeem moet worden voltooid en moet worden uitgevoerd of de uitvoering ervan controleren.",http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,begeleiden van operationele werkzaamheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a30e5a8-60a8-4fda-9f89-8e9cee38da5a,interface description language gebruiken,released,skill/competence,occupation-specific,IDL | interface definiton language gebruiken | IDL gebruiken | WSDL gebruiken | CORBA gebruiken | interface beschrijvingstaal | SOAP gebruiken,Gebruik maken van de interfacetaal voor het beschrijven van de interface-verbinding tussen softwareonderdelen of -programma’s in een taalonafhankelijke manier. De talen die deze methode ondersteunen zijn o.a. CORBA en WSDL.,http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d | http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968 | http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,componentinterfaces ontwerpen | toepassingsinterfaces ontwerpen | programmeren van computersystemen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1,migratie naar de cloud plannen,released,skill/competence,sector-specific,,"Bestaande workloads en processen selecteren voor mogelijke migratie naar de cloud en migratie-instrumenten kiezen. Een nieuwe cloudarchitectuur bepalen voor een bestaande oplossing, een strategie plannen voor de migratie van bestaande workloads naar de cloud.
	",http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755 | http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,wijzigingen in ICT-systemen beheren | werken met computers
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a776a56-6ec1-4790-84b3-46d0be706806,radarnavigatie gebruiken,released,skill/competence,sector-specific,,Moderne radarapparatuur exploiteren om de veiligheid van de schepen te garanderen.,http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61 | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,radarapparatuur gebruiken | bedienen van communicatieapparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a856d55-23b5-4bdc-ad24-3eb5bc83d81f,routeplanning toepassen in slimme mobiliteitsdiensten,released,skill/competence,sector-specific,,"Gespecialiseerde zoekmachines zoals routeplanners of reisplanners gebruiken om geoptimaliseerde reisroutes voor te stellen op basis van verschillende criteria, zoals vervoermiddel, vertrek- en aankomsttijd, plaats, duur van de reis.
	",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,gebruikmaken van digitale hulpmiddelen voor samenwerking en productiviteit
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,flexibel projectbeheer,released,knowledge,sector-specific,agile managementsoftware | agile-projectbeheer | flexibel projectmanagement | agile-projectmanagement | agile beheersoftware,"De flexibele projectbeheeraanpak is een methode voor de planning, het beheer en het toezicht op ICT-hulpbronnen om te voldoen aan specifieke doelstellingen, waarbij gebruik wordt gemaakt van ICT-hulpmiddelen voor projectbeheer.",http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,management en bestuur | ICT-projectbeheermethodologieën
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aabcae7-71de-456e-8e38-d9e40a4e0272,moderne elektrische seinsystemen,released,knowledge,sector-specific,moderne elektrische signalisatiesystemen | moderne elektrische seinstelsels | moderne elektrische signaleringssystemen,De moderne seinsystemen en de toepassing van digitale technologieën om de werking van seinsystemen te verbeteren.,http://data.europa.eu/esco/isced-f/1041,vervoersdiensten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,hulpmiddelen voor systeemnetwerkbeheer,released,knowledge,sector-specific,hulpmiddelen voor systeemnetwerkmanagement | hulpmiddelen voor netwerkbeheer | tools voor systeemnetwerkmanagement | tools voor systeemnetwerkbeheer | softwaresysteembeheer | hardwaresysteembeheer | systeemnetwerkbeheer,"De software- of hardwareprogramma's die de controle, de analyse en de supervisie van afzonderlijke netwerkcomponenten of -onderdelen binnen een groter netwerksysteem mogelijk maken.",http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523 | http://data.europa.eu/esco/isced-f/0612,ICT-infrastructuur | ontwerp en beheer van databanken en netwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,opmaaktaal gebruiken,released,skill/competence,sector-specific,XHTML gebruiken | markup language gebruiken | markup-taal gebruiken | tekst opmaken | HTML gebruiken | opmaaktaal,"Computertalen gebruiken die syntactisch van de tekst te onderscheiden zijn, om aantekeningen op een document toe te voegen, lay-out en procestypes van documenten zoals HTML te specificeren.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmeren van computersystemen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,geautomatiseerde migratiemethoden ontwikkelen,released,skill/competence,sector-specific,automatisch migreren | ontwikkeling van geautomatiseerde migratiemethoden | migratie beheren | automatische migratiemethoden ontwikkelen | migratiemethoden ontwikkelen,"Geautomatiseerde overdracht van ICT-informatie tussen opslagtypes, formaten en systemen om menselijke hulpbronnen te besparen door de uitvoering van de taak manueel uit te voeren.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,operationele beleidslijnen en procedures ontwikkelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,moderne elektronische navigatiehulpmiddelen gebruiken,released,skill/competence,sector-specific,,Moderne navigatiehulpmiddelen gebruiken zoals gps en radarsystemen.,http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,locatie- en navigatieproblemen oplossen met een GPS | bedienen van communicatieapparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,formules in processen omzetten,released,skill/competence,sector-specific,,De specifieke laboratoriumformules en bevindingen in productieprocessen door middel van computermodellen en -simulaties vertalen.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,invoeren en omzetten van informatie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,gegevensbanken van donoren beheren,released,skill/competence,cross-sector,donordatabanken beheren | donorengegevensbanken beheren | databanken van donoren beheren,Het gegevensbestand met persoonsgegevens en de status van donoren creëren en voortdurend bijwerken.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,databases gebruiken | beheren van informatie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,Rage (systemen voor het maken van digitale games),released,knowledge,sector-specific,,"Het softwarekader dat bestaat uit geïntegreerde ontwikkelomgevingen en gespecialiseerde ontwerpinstrumenten, ontworpen voor de snelle iteratie van door de gebruiker vervaardigde computergames.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,systemen voor het maken van digitale games | audiovisuele technieken en mediaproductie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,geïntegreerde domoticasystemen beoordelen,released,skill/competence,sector-specific,,"Het begrijpen van ontwerpen en specificaties van producenten van geïntegreerde domoticasystemen en een concept kiezen dat aan de specifieke behoeften binnen het project voldoet.
	",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,kritisch denken | analyseren en evalueren van informatie en gegevens
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computerprogrammering),released,knowledge,sector-specific,Ruby prog | Ruby lang | Ruby-gnome2,"De technieken en beginselen van de ontwikkeling van software, zoals analyses, algoritmen, het coderen, testen en samenstellen van programmeerparadigma’s in Ruby.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,computerprogrammering | ontwikkeling en analyse van software en toepassingen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,released,knowledge,sector-specific,,"De technieken en beginselen van de ontwikkeling van software, zoals analyses, algoritmen, en het coderen, testen en compileren van programmeerparadigma’s in Common Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,computerprogrammering | ontwikkeling en analyse van software en toepassingen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,weerkundige gegevens verzamelen,released,skill/competence,cross-sector,,"Gegevens verzamelen van satellieten, radars, sensoren op afstand en weerstations om informatie te verkrijgen over weersomstandigheden en -verschijnselen.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,kwantitatieve gegevens beheren | controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,inzetbaarheid van de vloot optimaliseren,released,skill/competence,sector-specific,bruikbaarheid van de vloot optimaliseren,"Optimaliseren van het gebruik, de zichtbaarheid, de efficiëntie en de winstgevendheid van de vloot door middel van speciale software voor het beheer van schepen.",http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324,activiteiten van het wagenpark controleren | vaststellen van en toezicht houden op fysieke middelen | bedrijfsvloot beheren | scheepsvloot beheren | onderhoud van het wagenpark plannen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,,"Apache Maven is een softwareprogramma dat tijdens de ontwikkeling en het onderhoud van software procedures uitvoert voor de identificatie, controle en status van de configuratie, en een software-audit.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,hulpmiddelen voor het beheer van softwareconfiguratie | ontwikkeling en analyse van software en toepassingen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,gegevens verzamelen,released,skill/competence,cross-sector,data verzamelen,Extractie van uit verschillende bronnen exporteerbare gegevens.,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,gegevensverwerkingstechnieken gebruiken | verzamelen van informatie uit fysieke en elektronische bronnen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,onlinetraining leveren,released,skill/competence,cross-sector,onlinetraining geven | onlineleermateriaal aanpassen | virtueel lesgeven | onlinetrainingsprogramma ontwikkelen | training verzorgen door middel van online technologieën | virtuele lesprogramma’s ontwikkelen,"Geven van opleiding door het gebruik van onlinetechnologieën, aanpassen van het leermateriaal, gebruiken van e-learningmethoden, ondersteunen van de stagiairs en online communiceren. Virtuele klaslokalen instrueren.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,anderen onderwijzen | onderwijzen en opleiden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,ICT-netwerkroutering,released,knowledge,sector-specific,routering voor ICT-netwerken bepalen | ICT-netwerkrouteringstechnieken | gegevens via ICT-netwerken verzenden | gegevensverloop binnen ICT-netwerken optimaliseren,De processen en technieken voor het kiezen van de beste routes binnen een ICT-netwerk waarlangs een pakket kan worden verzonden.,http://data.europa.eu/esco/isced-f/0612,ontwerp en beheer van databanken en netwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,intern risicobeheerbeleid,released,knowledge,sector-specific,beleid voor intern risicomanagement | intern risicomanagementbeleid | risico's evalueren voor IT-beleid | risicobeleid implementeren | beleid voor intern risicobeheer,"Het interne risicobeheerbeleid dat risico’s in een IT-omgeving in kaart brengt, beoordeelt en prioriteert. De methoden die worden gebruikt om de mogelijkheid en de impact van rampzalige gebeurtenissen die de verwezenlijking van zakelijke doelen nadelig beïnvloeden, tot een minimum te beperken, te bewaken en te beheersen.",http://data.europa.eu/esco/isced-f/0413,management en bestuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,ICT-kennis beoordelen,released,skill/competence,sector-specific,kennis van IT-experts evalueren | kennis van ICT-experts vaststellen en verwerken | ICT-kennis bijbrengen | ICT-onderwijs geven | ICT-kennis vastleggen | ICT-kennis testen,Evalueren van de impliciete beheersing van gekwalificeerde deskundigen in een ICT-systeem om het voor verdere analyse en gebruik expliciet te maken.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512,kritisch denken | controleren en evalueren van de prestaties van personen
